,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
15,-43.320000000666475,-40.31958704235897,-37.29817733988665,-33.788566853173165,-24.607298728008097,16.446820676476257,145.9379643247032,408.52108775924796,795.9338711907734,1266.8090709673822,1780.4656062146075,2309.367955956303,2837.765334187154,3357.521176477486,3864.8924149653035,4358.564312067043,4838.530713261248,5305.464353009398
16,-43.32000000084361,-40.31958127302715,-37.29793371172962,-33.78398171117509,-24.563910138864337,16.65897222578299,146.52888230122764,409.61167402180286,797.4745680283118,1268.659121133814,1782.4812835238297,2311.437606656365,2839.811816651351,3359.4945659164255,3866.762265086897,4360.313650779329,4840.151752075163,5306.955483609946
17,-43.32000000105314,-40.31957546194667,-37.2976887954873,-33.77938117625134,-24.520456449667112,16.871075726982227,147.11874084455116,410.69876671018216,799.0083534781187,1270.4986736466096,1784.483258117168,2313.490949771457,2841.840017092452,3361.4482804724216,3868.6115542843822,4362.0419705002805,4841.751667274535,5308.425672249527
18,-43.32000000129855,-40.31956960921513,-37.29744259614829,-33.77476535091173,-24.476938593059238,17.083127494960834,147.70753394365389,411.78236531495037,800.5352448444476,1272.3277740896897,1786.4716099557722,2315.5281019129834,2843.850088429894,3363.3825073746852,3870.4405010819223,4363.749517441559,4843.33072885004,5309.875208694754
19,-43.32000000158349,-40.319563714932514,-37.29719511874981,-33.770134337899165,-24.43335749939721,17.295123869815676,148.295255674837,412.8624694774997,802.0552595701997,1274.146468050923,1788.446418744004,2317.549179066798,2845.8421825042,3365.297432258468,3872.2493218539207,4365.436535087245,4844.8892034814035,5311.304378826566
20,-43.32000000191172,-40.319557779201176,-37.29694636837701,-33.76548824018068,-24.389714096712346,17.50706121684113,148.88190020118205,413.93907898831054,803.5684152338639,1275.9548011184556,1790.407763926481,2319.5542965926174,2847.8164500805465,3367.19323917454,3874.03823084212,4367.10326422012,4846.427354574235,5312.71346468878
21,-43.32000000228714,-40.3195518021258,-37.29669635016205,-33.76082716093855,-24.346009310672585,17.718935926514618,149.4674617720096,415.01219378522615,805.0747295464904,1277.752818877101,1792.3557246852179,2321.54356922355,2849.773040852411,3369.070110598725,3875.8074401726817,4368.749942947804,4847.94544229656,5314.102744536141
22,-43.32000000271374,-40.31954578381336,-37.29644506928343,-33.75615120356144,-24.30224406454496,17.93074441448018,150.05193472233745,416.08181395173557,806.5742203486988,1279.5405669047966,1794.2903799368437,2323.517111065694,2851.7121034453016,3370.9282274414663,3877.5571598732117,4370.3768067287365,4849.443723615047,5315.472492881859
23,-43.32000000319565,-40.319539724373115,-37.29619253096508,-33.751460471635745,-24.258419279158705,18.142483121530148,150.63531347233834,417.1479397152712,808.0669056077214,1281.3180907691217,1796.2118083299117,2325.475035597847,2853.6337854205676,3372.7677690574274,3879.287597889759,4371.984088398,4850.922452330927,5316.822980544673
24,-43.32000000373709,-40.319533623916556,-37.29593874047567,-33.74675506893691,-24.21453587286901,18.354148513584924,151.21759252679828,418.21057144551463,809.5528034144791,1283.0854360238711,1798.120088242283,2327.417455671299,2855.5382332792774,3374.5889132551256,3880.99896010376,4373.572018192997,4852.3818791156045,5318.154474695392
25,-43.32000000434238,-40.31952748255738,-37.29568370312778,-33.74203509942088,-24.170594761521425,18.56573708167077,151.79876647457397,419.26970965271596,811.0319319806903,1284.8426482056955,1800.015297778597,2329.34448350971,2857.425592466176,3376.391836306599,3882.6914503489397,4375.140823778969,4853.822251545966,5319.467238902969
26,-43.32000000501594,-40.31952130041149,-37.29542742427713,-33.73730066721562,-24.12659685841687,18.77724534189595,152.37882998805,420.3253549860232,812.5043096360175,1286.589772830799,1801.8975147678248,2331.2562307090775,2859.2960073737113,3378.1767129570903,3884.3652704281667,4376.690730274337,4855.2438141393795,5320.761533180057
27,-43.320000005762274,-40.3195150775969,-37.295169909321835,-33.73255187661274,-24.082543074277297,18.988669835424872,152.9577778225968,421.377508231823,813.9699548252404,1288.326855391693,1803.7668167608924,2333.1528082377895,2861.1496213461246,3379.9437164347623,3886.020620130252,4378.221960275901,4856.646808388383,5322.0376140281
28,-43.32000000658597,-40.31950881423377,-37.2949111637016,-33.72778883205915,-24.03843431721195,19.200007128450615,153.53560481602761,422.42617031209346,815.4288861054683,1290.0539413540134,1805.6232810283902,2335.0343264367534,2862.9865766836087,3381.6930184604344,3887.6576972466933,4379.734733883872,4858.031472795076,5323.295734481916
29,-43.3200000074917,-40.31950251044436,-37.29465119289701,-33.723011638148876,-23.994271492684273,19.411253812165576,154.11230588805668,423.4713422827678,816.8811221433823,1291.7710761533901,1807.466984558352,2336.9008950196103,2864.8070146465257,3383.424789257333,3889.2766975883656,4381.229268726733,4859.39804290519,5324.536144153822
30,-43.320000008484215,-40.31949616635297,-37.2943900024287,-33.718220399614886,-23.95005550347939,19.622406502730428,154.68787603975622,424.51302533210946,818.326681712509,1293.4783051923773,1809.298004054111,2338.7526230730277,2866.611075459691,3385.139197560857,3890.8778150021585,4382.705779985933,4860.746751341859,5325.759089277252
31,-43.320000009568325,-40.31948978208595,-37.294127597856686,-33.71341522132102,-23.905787249672237,19.83346184124151,155.26231035301498,425.5512207790982,819.7655836905285,1295.1756738374354,1811.1164159322325,2340.589619057063,2868.3988983167133,3386.836410628368,3892.4612413875357,4384.16448042043,4862.077827839094,5326.964812749911
32,-43.32000001074891,-40.31948335777164,-37.29386398477955,-33.70859620825403,-23.861467628596223,20.04441649369636,155.8356039899961,426.58593007182765,821.1978470566153,1296.8632274159738,1812.9222963205143,2342.411990805604,2870.17062138438,3388.5165942489757,3894.0271667130514,4385.6055803910485,4863.391499274934,5328.153554176457
33,-43.320000012030924,-40.31947689354037,-37.29359916883375,-33.703763465515635,-23.817097534812596,20.2552671509578,156.40775219259552,427.6171547859154,822.623490888806,1298.541011213443,1814.7157210560608,2344.219845526892,2871.9263818071167,3390.1799127533423,3895.57577903279,4387.029287884668,4864.6879897043,5329.3255499107
34,-43.32000001341936,-40.31947038952439,-37.29333315569284,-33.698917098314745,-23.772677860080258,20.466010528716268,156.97875028190114,428.64489662292175,824.0425343614048,1300.2090704704854,1816.4967656834226,2346.0132898040974,2873.6663157114795,3391.826529023495,3897.107264502737,4388.435808538254,4865.967520391547,5330.481033097329
35,-43.32000001491927,-40.319463845857896,-37.293065951066765,-33.69405721195971,-23.728209493326297,20.67664336745066,157.54859365765196,429.66915740878335,825.4549967424157,1301.8674503801356,1818.2655054528125,2347.7924295959792,2875.390558210704,3393.4566045026318,3898.6218073970986,4389.825345662709,4867.230309842699,5331.620233713196
36,-43.320000016535765,-40.31945726267696,-37.29279756070113,-33.68918391185061,-23.683693320616996,20.887162432387605,158.11727779769774,430.6899390922541,826.8608973910077,1303.5161960850755,1820.0220153183843,2349.5573702376073,2877.099243409304,3395.0702992049432,3900.1195901245255,4391.1981002665525,4868.476573837406,5332.743378608107
37,-43.32000001827398,-40.31945064011951,-37.29252799037646,-33.68429730347175,-23.63913022512947,21.097564513459247,158.68479825745953,431.7072437433613,828.2602557550105,1305.1553526749422,1821.766369936573,2351.30821644115,2878.792504407712,3396.6677717254256,3901.6007932442844,4392.554271079422,4869.706525460566,5333.850691545171
38,-43.32000002013911,-40.31944397832531,-37.292257245907514,-33.6793974923841,-23.594521087123866,21.307846425259413,159.2511506693902,432.72107355187,829.65309136844,1306.7849651836839,1823.4986436645117,2353.045072296727,2880.4704733069657,3398.249179249692,3903.0655954823483,4393.894054575414,4870.920375133669,5334.942393240685
39,-43.320000022136384,-40.31943727743592,-37.291985333142534,-33.67448458421788,-23.549866783916123,21.518005006998585,159.8163307424364,433.73143082576047,831.0394238490557,1308.4050785869695,1825.218910558503,2354.768041273325,2882.13328121343,3399.81467756379,3904.5141737474128,4395.217644996243,4872.118330645836,5336.018701403574
40,-43.32000002427105,-40.31943053759467,-37.29171225796257,-33.66955868466523,-23.505168189851247,21.72803712245703,160.38033426150048,434.7383179897163,832.4192728959466,1310.0157377996477,1826.9272443725547,2356.477226219775,2883.781058243568,3401.364421064001,3905.9467031468344,4396.52523437422,4873.300597184547,5337.079830774363
41,-43.32000002654841,-40.319423758946655,-37.291438026280765,-33.66461989947296,-23.460426176277203,21.937939659936973,160.94315708690328,435.74173758362315,833.7926582871476,1311.6169876732552,1828.6237185569803,2358.1727293657855,2885.413933528741,3402.8985627666357,3907.3633570024967,4397.817012555069,4874.467377366084,5338.125993163723
42,-43.32000002897378,-40.31941694163867,-37.291162644041655,-33.65966833443531,-23.415641611519323,22.14770953221295,161.5047951538483,436.74169226108097,835.159599877285,1313.208872993573,1830.3084062570608,2359.854652323041,2887.0320352200506,3404.4172543178306,3908.7643068665852,4399.093167220555,4875.618871265666,5339.157397490554
43,-43.32000003155249,-40.319410085819214,-37.29088611722049,-33.65470409538688,-23.370815360855254,22.357343676481158,162.0652444718857,437.73818478792424,836.5201175952519,1314.7914384782327,1831.9813803117595,2361.5230960863487,2888.635490493212,3405.9206460033156,3910.149722537294,4400.353883910946,4876.7552764473,5340.174249819642
44,-43.32000003428991,-40.319403191638436,-37.29060845182252,-33.64972728819562,-23.32594828649042,22.56683905430726,162.62450112437824,438.73121804075566,837.8742314419126,1316.3647287743693,1833.6427132525025,2363.178161034847,2890.2244255534597,3407.408886758186,3911.519772074444,4401.59934604729,4877.876787993325,5341.1767533988705
45,-43.32000003719141,-40.31939625924813,-37.29032965388234,-33.64473801875581,-23.281041247534077,22.776192651572906,163.182561267967,439.720795005491,839.2219614878339,1317.9287884563191,1835.2924773020136,2364.8199469332635,2891.7989656404875,3408.8821241766523,3912.874621815018,4402.829734953529,4878.98359853366,5342.1651086960055
46,-43.320000040262386,-40.319389288801695,-37.290049729463206,-33.639736392981234,-23.236095099975856,22.985401478421025,163.73942113203893,440.7069187759132,840.5633278710505,1319.4836620233693,1836.9307443732046,2366.448552933229,2893.3592350334106,3410.34050452177,3914.214436388618,4404.045229878419,4880.075898274784,5343.139513435041
47,-43.32000004350824,-40.31938228045411,-37.289768684656345,-33.634722516798355,-23.191110696662783,23.194462569199914,164.2950770181953,441.68959255224036,841.8983507948509,1321.0293938975467,1838.5575860681229,2368.0640775746365,2894.9053570557644,3411.7841727351683,3915.5393787328308,4405.2460080172905,4881.153875028387,5344.100162632124
48,-43.32000004693437,-40.3193752343619,-37.28948652558032,-33.62969649613962,-23.146088887276896,23.403372982405898,164.8495252997206,442.6688196397022,843.2270505255973,1322.5660284214555,1840.1730736769516,2369.6666187870564,2896.437454080521,3413.213272446738,3916.8496101085047,4406.432244533609,4882.217714239766,5345.04724863106
49,-43.320000050546206,-40.319368150683125,-37.28920325838035,-33.62465843693678,-23.101030518313337,23.61212980062492,165.40276242105324,443.6446034471295,844.5494473905716,1324.0936098561604,1841.7772781770675,2371.256273891197,2897.9556475351383,3414.6279459843186,3918.1452901149473,4407.604112580392,4883.267599015914,5345.98096113839
50,-43.32000005434916,-40.319361029577344,-37.28891888922763,-33.61960844511431,-23.055936433058932,23.820730130472995,165.95478489725699,444.616947485554,845.8655617758485,1325.6121823791107,1843.370270232144,2372.8331396004073,2899.4600579066246,3416.028334383351,3919.426576705034,4408.7617833214235,4884.303710153329,5346.901487258058
51,-43.32000005834864,-40.3193538712056,-37.288633424318746,-33.61454662658296,-23.010807471571297,24.029171102535308,166.50558931349352,445.5858553668191,847.1754141241962,1327.12179008211,1844.952120191312,2374.3973120222363,2900.9508047466275,3417.4145773965192,3920.6936262002205,4409.905425952294,4885.326226165532,5347.809011525666
52,-43.32000006255007,-40.31934667573036,-37.28834686987495,-33.609473087233276,-22.965644470658418,24.23744987130437,167.05517232449625,446.55133080220133,848.479024933006,1328.622476969327,1846.5228980883671,2375.9488866600227,2902.428006676548,3418.786813503354,3921.9465933054785,4411.0352077212765,4886.33532331031,5348.703715942316
53,-43.32000006695886,-40.31933944331553,-37.28805923214158,-33.60438793292929,-22.920448263858756,24.44556361511696,167.60353065404556,447.51337760104406,849.7764147522449,1330.1142869553516,1848.082673641031,2377.4879584145397,2903.891781392665,3420.1451799198244,3923.1856311241213,4412.151293950021,4887.331175616672,5349.585780008049
54,-43.3200000715804,-40.31933217412639,-37.28777051738738,-33.59929126950224,-22.875219681421786,24.653509536089963,168.15066109444507,448.4719996694008,851.0676041824399,1331.597263863288,1849.6315162502556,2379.0146215856753,2905.342245671284,3421.489812607893,3924.410891172562,4413.253848054069,4888.31395491153,5350.455380754893
55,-43.320000076420094,-40.31932486832962,-37.28748073190391,-33.59418320274434,-22.82995955028906,24.8612848600552,168.6965605059995,449.4272010086898,852.3526138726829,1333.0714514228937,1851.1694949995779,2380.5289698741535,2906.7795153738953,3422.820846285052,3925.622523394962,4414.343031563189,4889.283830846095,5351.312692779484
56,-43.320000081483315,-40.319317526093215,-37.28718988200489,-33.589063838402694,-22.784668694075734,25.068886836493142,169.24122581649314,450.37898571436017,853.6314645186685,1334.5368932687568,1852.6966786545238,2382.0310963832962,2908.2037054523566,3424.138414433819,3926.8206761777947,4415.419004141556,4890.240970921995,5352.157888275335
57,-43.32000008677542,-40.319310147586506,-37.286897974025585,-33.583933282173206,-22.739347933052557,25.27631273846564,169.7846540206708,451.327357974568,854.9041768607515,1335.9936329385125,1854.2131356620541,2383.521093620825,2909.614929954079,3425.4426493112187,3928.005496364316,4416.481923607733,4891.185540517131,5352.991137064672
58,-43.32000009230176,-40.3193027329801,-37.2866050143222,-33.57879163969462,-22.693998084128324,25.4835598625476,170.32684217971916,452.27232206886356,856.1707716820346,1337.4417138711,1855.7189341500566,2384.9990535006946,2911.0133020272315,3426.733681958218,3929.1771292689396,4417.531945954492,4892.117702911245,5353.812606629919
59,-43.320000098067666,-40.31929528244588,-37.286311009271266,-33.57363901654262,-22.648619960832796,25.690625528757764,170.86778742075057,453.2138823668902,857.4312698064795,1338.8811794050598,1857.2141419268828,2386.4650673449673,2912.3989339259588,3428.0116422091382,3930.3357186915223,4418.569225368453,4893.037619311231,5354.622462144767
60,-43.320000104078446,-40.319287796156964,-37.28601596526902,-33.56847551822395,-22.603214373300098,25.897507080488474,171.40748693628694,454.1520433270919,858.6856920970425,1340.312072776868,1858.69882648093,2387.9192258857233,2913.7719370155974,3429.276658701036,3931.4814069315457,4419.593914249555,4893.945448876157,5355.4208665048955
61,-43.32000011033937,-40.31928027428769,-37.28571988873084,-33.56330125017068,-22.557782128252523,26.10420188443448,171.94593798374666,455.0868094954342,859.9340594538378,1341.734437119306,1860.1730549802608,2389.361619266999,2915.1324217779174,3430.5288588830394,3932.6143348022183,4420.606163230362,4894.841348742048,5356.207980358294
62,-43.32000011685572,-40.3192727170136,-37.28542278609061,-33.55811631773453,-22.512324028984807,26.310707330520835,172.48313788493178,456.01818550413327,861.1763928123247,1343.1483154598739,1861.636894272268,2390.792337046761,2916.4804978163597,3431.7683690256627,3933.7346416444666,4421.606121195167,4895.725474046371,5356.983962135213
63,-43.3200001236327,-40.319265124511375,-37.28512466380015,-33.55292082618118,-22.466840875348854,26.517020831829946,173.01908402551754,456.94617607039805,862.4127131415162,1344.5537507192353,1863.090410883381,2392.2114681989156,2917.8162738612796,3432.995314230077,3934.842465340844,4422.59393529896,4896.597977952282,5357.748968077768
64,-43.320000130675545,-40.31925749695887,-37.28482552832864,-33.54771488068477,-22.421333463738875,26.723139824527642,173.55377385454344,457.8707859951804,863.6430414422175,1345.9507857096987,1864.5336710188092,2393.6191011153414,2919.1398577752084,3434.209818437346,3935.9379423293303,4423.569750986201,4897.459011672594,5358.5031522691515
65,-43.3200001379894,-40.31924983453503,-37.284525386162024,-33.54249858632242,-22.375802587077004,26.929061767788532,174.0872048839051,458.7920201619383,864.8673987452833,1347.3394631337394,1865.9667405623256,2395.0153236079586,2920.451356558105,3435.4120044376264,3937.0212076170524,4424.533712009432,4898.308724493501,5359.246666662502
66,-43.320000145579435,-40.31924213741991,-37.28422424380244,-33.53727204806876,-22.33024903479926,27.134784143720346,174.61937468784916,459.70988353540736,866.0858061099034,1348.7198255825515,1867.389685076091,2396.4002229108232,2921.7508763526193,3436.6019938793306,3938.092394793891,4425.485960447714,4899.147263798026,5359.9796611094025
67,-43.32000015345074,-40.319234405794646,-37.283922107767665,-33.532035370790624,-22.28467359284202,27.340304457287587,175.15028090246832,460.6243811603852,867.2982846219087,1350.091915534637,1868.802569800513,2397.773885682251,2923.038522449355,3437.7799072782454,3939.151636046007,4426.426636724902,4899.974775089229,5360.702283388027
68,-43.3200001616084,-40.31922663984139,-37.28361898459053,-33.526788659241774,-22.239077043628853,27.545620236234406,175.67992122519945,461.53551816052357,868.5048553921027,1351.4557753544298,1870.2054596541452,2399.136398006964,2924.314399292136,3438.945864026618,3940.1990621692535,4427.355879627739,4900.79140201315,5361.414679230957
69,-43.32000017005745,-40.319218839743336,-37.28331488081838,-33.52153201805768,-22.193460166057797,27.750729031006465,176.20829341432238,462.4432997371336,869.7055395546149,1352.8114472909522,1871.5984192336173,2400.4878453982697,2925.578610483279,3440.0999824021974,3941.23480258251,4428.273826323793,4901.59728638151,5362.116992352614
70,-43.32000017880288,-40.319211005684686,-37.2830098030125,-33.51626555175036,-22.14782373548903,27.95562841467249,176.7353952884612,463.3477311679989,870.9003582652778,1354.158973476506,1872.9815128136077,2401.8283128002627,2926.831258788846,3441.2423795772384,3942.258985340907,4429.180612379229,4902.392568194144,5362.8093644763785
71,-43.32000018784967,-40.31920313785061,-37.282703757747576,-33.51098936470333,-22.10216852373294,28.160315982844487,177.26122472608643,464.24881780620075,872.0893327000275,1355.4983959253966,1874.3548043468413,2403.1578845900444,2928.0724461439245,3442.373171627457,3943.2717371489593,4430.076371776398,4903.177385661211,5363.491935361359
72,-43.32000019720273,-40.31919523642722,-37.28239675161118,-33.505703561166584,-22.056495299038616,28.364789353597715,177.78577966502024,465.14656507895313,873.2724840533252,1356.8297565326877,1875.7183574641344,2404.476644579973,2929.302273657881,3443.4924735409554,3944.273183373596,4430.961236931277,4903.951875225137,5364.164842828816
73,-43.32000020686694,-40.31918730160157,-37.282088791203165,-33.50040824525166,-22.01080482608272,28.56904616738985,178.3090581019422,466.04097848644693,874.4498335366025,1358.1530970729905,1877.0722354744603,2405.78467601994,2930.520841619628,3444.6003992270917,3945.2634480570996,4431.835338710735,4904.716171582322,5364.8282227882755
74,-43.32000021684714,-40.319179333561635,-37.2817798831352,-33.49510352092675,-21.965097865958743,28.77308408697921,178.83105809189777,466.9320636007067,875.6214023767274,1359.4684591992827,1878.4165013650547,2407.082061599651,2931.7282495028753,3445.697061525318,3946.2426539299495,4432.698806449648,4905.470407704607,5365.482209263286
75,-43.32000022714812,-40.31917133249625,-37.28147003403021,-33.489789492011894,-21.919375176166668,28.976900797342672,179.35177774780797,467.8198260644541,876.7872118144941,1360.7758844417594,1879.751217801549,2408.3688834509494,2932.924595971388,3446.7825722139646,3947.2109224235624,4433.551767967828,4906.2147148604945,5366.1269344168695
76,-43.320000237774636,-40.31916329859513,-37.28115925052184,-33.48446626217424,-21.873637510603007,29.180494005592642,179.8712152399817,468.70427158998535,877.9472831031331,1362.0754142067133,1881.07644712814,2409.645223150143,2934.109978884235,3447.8570420189885,3948.168373682937,4434.39434958681,4906.949222636137,5366.762528576642
77,-43.320000248731375,-40.31915523204882,-37.28084753925397,-33.47913393492336,-21.827885619551203,29.383861440893575,180.38936879562928,469.5854059580554,879.1016375068431,1363.3670897754484,1882.3922513677846,2410.9111617203557,2935.284495301023,3448.9205806226687,3949.1151265792064,4435.226676146467,4907.674058956088,5367.389120259614
78,-43.320000260023,-40.3191471330487,-37.28053490688016,-33.47379261360663,-21.78212024967241,29.587000854377763,180.90623669837794,470.46323501677375,880.2502962993432,1364.6509523032194,1883.6986922224276,2412.1667796338998,2936.448241487144,3449.9732966722645,3950.051298722085,4436.048871021476,4908.389350103813,5368.006836196688
79,-43.32000027165411,-40.31913900178694,-37.28022136006321,-33.46844240140469,-21.73634214399665,29.789910019060642,181.42181728778982,471.3377646805104,881.39328076245,1365.9270428182022,1884.995831073258,2413.4121568146634,2937.6013129189937,3451.015297788623,3950.977006472228,4436.8610561376045,4909.09522074198,5368.61580135682
80,-43.32000028362927,-40.319130838456466,-37.27990690547456,-33.46308340132693,-21.69055204191436,29.99258672975538,181.93610895888136,472.2090009288107,882.5306121846706,1367.1954022204955,1886.2837289809936,2414.6473726405147,2938.743804289198,3452.046690574744,3951.89236495349,4437.66335198786,4909.79179393251,5369.2161389709
81,-43.32000029595299,-40.319122643251,-37.27959154979387,-33.45771571620708,-21.64475067916822,30.19502880298692,182.44911016164494,473.07694980532085,883.6623118598178,1368.4560712811456,1887.562446686197,2415.872505945722,2939.8758095118224,3453.067580624294,3952.797488065088,4438.455877648467,4910.479191156404,5369.807970555299
82,-43.32000030862971,-40.31911441636496,-37.27927529970851,-33.45233944869886,-21.598938787845427,30.39723407690567,182.96081940057243,473.9416174167226,884.7884010856493,1369.7090906412038,1888.8320446096109,2417.087635023393,2940.9974217275712,3454.0780725300783,3953.6924884936616,4439.238750794697,4911.157532333341,5370.391415935144
83,-43.32000032166384,-40.3191061579935,-37.27895816191304,-33.446954701271636,-21.553117096370265,30.59920041120033,183.47123523418048,474.8030099316788,885.9089011625209,1370.9545008108119,1890.092582852529,2418.292837627923,2942.108733308989,3455.078269892464,3954.577477725245,4440.01208771653,4911.826935841055,5370.96659326727
84,-43.32000033505974,-40.31909786833245,-37.27864014310875,-33.44156157620622,-21.507286329497042,30.800925687010455,183.98035627453828,475.66113357978696,887.0238333920647,1372.1923421683098,1891.3441211971888,2419.48819097746,2943.209835865635,3456.068275327753,3955.452566057147,4440.776003334181,4912.487518534494,5371.533619062888
85,-43.320000348821694,-40.31908954757832,-37.2783212500032,-33.43616017559068,-21.46144720830338,31.00240780683839,184.48818118679714,476.51599465054403,888.1332190758868,1373.4226549593745,1892.5867191071907,2420.673771756386,2944.300820249258,3457.048190476511,3956.3178626097174,4441.5306112134485,4913.139395764748,5372.092608209964
86,-43.32000036295395,-40.31908119592827,-37.27800148930971,-33.430750601316205,-21.41560045018381,31.203644694460785,184.99470868872243,477.36759949231987,889.2370795142801,1374.6454792961847,1893.8204357279417,2421.8496561178067,2945.3817765589542,3458.018116011849,3957.17347533804,4442.276023580935,4913.782681397767,5372.6436739953
87,-43.3200003774607,-40.31907281358008,-37.2776808677469,-33.425332955073074,-21.369746768843733,31.404634294839617,185.49993755022646,478.21595451134084,890.3354360049632,1375.8608551566103,1895.0453298871246,2423.0159196860527,2946.4527941463157,3458.9781516476523,3958.0195110435075,4443.012351339093,4914.417487832868,5373.186928126336
88,-43.32000039234608,-40.31906440073215,-37.27735939203826,-33.41990733834663,-21.323886874293734,31.605374574032673,186.00386659290507,479.0610661706817,891.4283098418316,1377.0688223834272,1896.2614600951897,2424.1726375591975,2947.513961620565,3459.9283961467636,3958.8560753853267,4443.739704081142,4915.043926021012,5373.722480752668
89,-43.32000040761417,-40.31905595758348,-37.27703706891162,-33.414473852413366,-21.27802147284413,31.805863519103745,186.50649468957533,479.9029409892697,892.5157223137351,1378.2694206835602,1897.4688845458727,2425.3198843115824,2948.565366853676,3460.8689473291174,3959.683272891904,4444.458190105808,4915.662105482892,5374.25044048729
